id	file	line	kind	status	code	text
COPY_5a37f5770d4f	App/Home/ScanRecord.swift	1305	source_literal	needs_translation	"return ""训练已结束，正在整理最终结果并回到手机。"""	
COPY_03c42ac22596	App/Home/ScanRecord.swift	1307	source_literal	needs_translation	"return ""现在可以进入 3D 查看器交互查看结果。"""	
COPY_f4d20f6d4750	App/Home/ScanRecord.swift	1363	source_literal	needs_translation	"WorkflowMilestone(id: ""prepare"", title: ""整理"", state: milestoneState(for: ""prepare"")),"	
COPY_b8a9ebdd544b	App/Home/ScanRecord.swift	1364	source_literal	needs_translation	"WorkflowMilestone(id: ""upload"", title: ""上传"", state: milestoneState(for: ""upload"")),"	
COPY_4925fbff1d10	App/Home/ScanRecord.swift	1365	source_literal	needs_translation	"WorkflowMilestone(id: ""preprocess"", title: ""预处理"", state: milestoneState(for: ""preprocess"")),"	
COPY_8577ec314134	App/Home/ScanRecord.swift	1366	source_literal	needs_translation	"WorkflowMilestone(id: ""train"", title: ""训练"", state: milestoneState(for: ""train"")),"	
COPY_1e54cba2cb68	App/Home/ScanRecord.swift	1367	source_literal	needs_translation	"WorkflowMilestone(id: ""return"", title: ""回传"", state: milestoneState(for: ""return""))"	
COPY_bad17d6735c7	App/Home/ScanRecord.swift	1386	source_literal	needs_translation	"workflowStepProgress(id: ""prepare"", title: ""整理""),"	
COPY_ff0ed6eaf589	App/Home/ScanRecord.swift	1387	source_literal	needs_translation	"workflowStepProgress(id: ""upload"", title: ""上传""),"	
COPY_3ab485b1fe8b	App/Home/ScanRecord.swift	1388	source_literal	needs_translation	"workflowStepProgress(id: ""preprocess"", title: ""预处理""),"	
COPY_4f4475b2da05	App/Home/ScanRecord.swift	1389	source_literal	needs_translation	"workflowStepProgress(id: ""train"", title: ""训练""),"	
COPY_8a8bc0b9d302	App/Home/ScanRecord.swift	1390	source_literal	needs_translation	"workflowStepProgress(id: ""return"", title: ""回传"")"	
COPY_300b2519546d	App/Home/ScanRecord.swift	1442	source_literal	needs_translation	"isUploadFinalizing ? ""确认上传"" : ""上传视频"""	
COPY_300b2519546d	App/Home/ScanRecord.swift	1442	source_literal	needs_translation	"isUploadFinalizing ? ""确认上传"" : ""上传视频"""	
COPY_16668e9a1210	App/Home/ScanRecord.swift	1450	source_literal	needs_translation	"return ""接收可见分片"""	
COPY_6f12eaec1c5b	App/Home/ScanRecord.swift	1452	source_literal	needs_translation	"return ""识别视频头"""	
COPY_dcc30b7afb15	App/Home/ScanRecord.swift	1454	source_literal	needs_translation	"return ""抽帧"""	
COPY_9c43d6d6b654	App/Home/ScanRecord.swift	1456	source_literal	needs_translation	"return ""预审核"""	
COPY_8e262d0e7f9e	App/Home/ScanRecord.swift	1458	source_literal	needs_translation	"return ""等待足够帧后启动 SfM"""	
COPY_83f420c7415b	App/Home/ScanRecord.swift	1460	source_literal	needs_translation	"return ""等待更多帧后刷新 SfM"""	
COPY_68c4ee8f2e2b	App/Home/ScanRecord.swift	1462	source_literal	needs_translation	"return isUploadStillOpenOnBackend ? ""增量相机重建已拿到结果"" : ""增量相机重建结果已就绪"""	
COPY_68c4ee8f2e2b	App/Home/ScanRecord.swift	1462	source_literal	needs_translation	"return isUploadStillOpenOnBackend ? ""增量相机重建已拿到结果"" : ""增量相机重建结果已就绪"""	
COPY_e0ccb29cd562	App/Home/ScanRecord.swift	1464	source_literal	needs_translation	"return ""增量提取特征"""	
COPY_2bab9f1d67fa	App/Home/ScanRecord.swift	1466	source_literal	needs_translation	"return ""增量匹配视角"""	
COPY_c1aebcfa58ed	App/Home/ScanRecord.swift	1468	source_literal	needs_translation	"return ""增量相机重建"""	
COPY_85302abc9f75	App/Home/ScanRecord.swift	1473	source_literal	needs_translation	"guard let basis = normalizedProgressBasis else { return ""预处理"" }"	
COPY_a5ffbd2aed5d	App/Home/ScanRecord.swift	1476	source_literal	needs_translation	"return ""接收可见分片"""	
COPY_0ed3c8727775	App/Home/ScanRecord.swift	1478	source_literal	needs_translation	"return ""识别视频头"""	
COPY_d6e015b535f8	App/Home/ScanRecord.swift	1480	source_literal	needs_translation	"return ""抽帧"""	
COPY_4593771457b7	App/Home/ScanRecord.swift	1482	source_literal	needs_translation	"return ""预审核"""	
COPY_2fbfef478d3e	App/Home/ScanRecord.swift	1484	source_literal	needs_translation	"return ""等待足够帧后启动 SfM"""	
COPY_31d480bd94d2	App/Home/ScanRecord.swift	1486	source_literal	needs_translation	"return ""等待更多帧后刷新 SfM"""	
COPY_f1c49a792691	App/Home/ScanRecord.swift	1488	source_literal	needs_translation	"return isUploadStillOpenOnBackend ? ""增量相机重建已拿到结果"" : ""增量相机重建结果已就绪"""	
COPY_f1c49a792691	App/Home/ScanRecord.swift	1488	source_literal	needs_translation	"return isUploadStillOpenOnBackend ? ""增量相机重建已拿到结果"" : ""增量相机重建结果已就绪"""	
COPY_494f538b6177	App/Home/ScanRecord.swift	1490	source_literal	needs_translation	"return ""预处理"""	
COPY_a5b7fd12c4b7	App/Home/ScanRecord.swift	1496	source_literal	needs_translation	"return localPreviewPhase?.title ?? ""本地处理"""	
COPY_7a415bab0cff	App/Home/ScanRecord.swift	1499	source_literal	needs_translation	"return ""上传 + 增量 SfM 并行"""	
COPY_64da83a353c4	App/Home/ScanRecord.swift	1504	source_literal	needs_translation	"return ""上传阶段"""	
COPY_963623338177	App/Home/ScanRecord.swift	1512	source_literal	needs_translation	"return ""上传 + 预处理并行"""	
COPY_65b241e3473c	App/Home/ScanRecord.swift	1517	source_literal	needs_translation	"return ""正式预处理阶段"""	
COPY_f5187aafc9d8	App/Home/ScanRecord.swift	1519	source_literal	needs_translation	"return ""训练阶段"""	
COPY_728757710b6d	App/Home/ScanRecord.swift	1521	source_literal	needs_translation	"return ""导出阶段"""	
COPY_4d11c1b0973b	App/Home/ScanRecord.swift	1556	source_literal	needs_translation	"return ""视频 \(Self.clockDurationText(seconds: Int(durationSeconds.rounded())))"""	
COPY_603e7d1e1819	App/Home/ScanRecord.swift	1562	source_literal	needs_translation	"return ""方案 全量采集"""	
COPY_f73a80338c31	App/Home/ScanRecord.swift	1564	source_literal	needs_translation	"return ""方案 半量采集"""	
COPY_7977716869b8	App/Home/ScanRecord.swift	1566	source_literal	needs_translation	"return ""方案 三分之一采集"""	
COPY_c32e0be5ddff	App/Home/ScanRecord.swift	1573	source_literal	needs_translation	"resolvedProcessingBackend == .cloud ? ""远端方案"" : ""本地方案"""	
COPY_c32e0be5ddff	App/Home/ScanRecord.swift	1573	source_literal	needs_translation	"resolvedProcessingBackend == .cloud ? ""远端方案"" : ""本地方案"""	
COPY_c38728e14df3	App/Home/ScanRecord.swift	1578	source_literal	needs_translation	"return isFilesystemRecoveredRecord ? ""总耗时 未知"" : nil"	
COPY_3423679acac8	App/Home/ScanRecord.swift	1580	source_literal	needs_translation	"let prefix = isProcessingDurationFinalized ? ""总耗时"" : ""已运行"""	
COPY_3423679acac8	App/Home/ScanRecord.swift	1580	source_literal	needs_translation	"let prefix = isProcessingDurationFinalized ? ""总耗时"" : ""已运行"""	
COPY_4ac898b7449a	App/Home/ScanRecord.swift	1602	source_literal	needs_translation	"return ""上传 + 预处理并行 · \(liveStepTitle) · \(metrics)"""	
COPY_14c86facf137	App/Home/ScanRecord.swift	1604	source_literal	needs_translation	"return ""上传 + 预处理并行 · \(liveStepTitle)"""	
COPY_56aa1a6ea3eb	App/Home/ScanRecord.swift	1620	source_literal	needs_translation	"return ""\(reason) · 原始视频仍保留"""	
COPY_cfd1cca5209d	App/Home/ScanRecord.swift	1622	source_literal	needs_translation	"return sourceVideoPath != nil ? ""原始视频已保留，可随时重发"" : ""这次记录已停下，可按需删除"""	
COPY_cfd1cca5209d	App/Home/ScanRecord.swift	1622	source_literal	needs_translation	"return sourceVideoPath != nil ? ""原始视频已保留，可随时重发"" : ""这次记录已停下，可按需删除"""	
COPY_0e61c4ff0f98	App/Home/ScanRecord.swift	1627	source_literal	needs_translation	"return sourceVideoPath != nil ? ""保留了原视频，可重新发送"" : ""建议重新拍摄一轮"""	
COPY_0e61c4ff0f98	App/Home/ScanRecord.swift	1627	source_literal	needs_translation	"return sourceVideoPath != nil ? ""保留了原视频，可重新发送"" : ""建议重新拍摄一轮"""	
COPY_2aaa622cdcf2	App/Home/ScanRecord.swift	1651	source_literal	needs_translation	"subtitle: ""当前高斯数"""	
COPY_e72c174778a2	App/Home/ScanRecord.swift	1660	source_literal	needs_translation	"subtitle: ""导出尝试次数"""	
COPY_4f0356ec6a49	App/Home/ScanRecord.swift	1673	source_literal	needs_translation	"subtitle: ""导出文件大小"""	
COPY_0045e1aa97e0	App/Home/ScanRecord.swift	1682	source_literal	needs_translation	"subtitle: ""导出等待步数"""	
COPY_d4a2ad9054fa	App/Home/ScanRecord.swift	1691	source_literal	needs_translation	"subtitle: runtimeMetricString(""native_export_failure_reason"") ?? ""导出状态码"""	
COPY_633093e2bfdf	App/Home/ScanRecord.swift	1700	source_literal	needs_translation	"subtitle: ""当前质量估计"""	
COPY_d1293582e90b	App/Home/ScanRecord.swift	1709	source_literal	needs_translation	"subtitle: ""本地已运行"""	
COPY_4d2953885a67	App/Home/ScanRecord.swift	1730	source_literal	needs_translation	"subtitle: ""已回传字节"""	
COPY_8d7fc7aa064a	App/Home/ScanRecord.swift	1743	source_literal	needs_translation	"subtitle: ""已上传字节"""	
COPY_062a4f172995	App/Home/ScanRecord.swift	1750	source_literal	needs_translation	"subtitle: ""上传分片"","	
COPY_1148d76176d0	App/Home/ScanRecord.swift	1751	source_literal	needs_translation	"pattern: ""((?:\\d[\\d,]*)\\s*/\\s*(?:\\d[\\d,]*))\\s*个分片"","	
COPY_2231b8a05e2a	App/Home/ScanRecord.swift	1762	source_literal	needs_translation	"subtitle: ""当前上传速度"""	
COPY_e07c44b623b4	App/Home/ScanRecord.swift	1776	source_literal	needs_translation	"subtitle: ""已可见分片"","	
COPY_52cd0cb3bbe8	App/Home/ScanRecord.swift	1789	source_literal	needs_translation	"subtitle: ""已可见字节"""	
COPY_6e36bbecd86f	App/Home/ScanRecord.swift	1800	source_literal	needs_translation	"subtitle: ""已上传字节"""	
COPY_2d130321a9a7	App/Home/ScanRecord.swift	1822	source_literal	needs_translation	"? ""本阶段已运行"""	
COPY_79438b51492d	App/Home/ScanRecord.swift	1823	source_literal	needs_translation	": (resolvedProcessingBackend.usesLocalPreviewPipeline ? ""本地已运行"" : ""远端已运行"")"	
COPY_79438b51492d	App/Home/ScanRecord.swift	1823	source_literal	needs_translation	": (resolvedProcessingBackend.usesLocalPreviewPipeline ? ""本地已运行"" : ""远端已运行"")"	
COPY_4631b54fe029	App/Home/ScanRecord.swift	1834	source_literal	needs_translation	"subtitle: ""已抽取帧"","	
COPY_23c47c6f4f50	App/Home/ScanRecord.swift	1836	source_literal	needs_translation	"suffix: "" 帧"""	
COPY_35c61afe7f07	App/Home/ScanRecord.swift	1841	source_literal	needs_translation	"subtitle: ""已抽取帧"","	
COPY_46076c7e5380	App/Home/ScanRecord.swift	1842	source_literal	needs_translation	"pattern: ""已抽取\\s*(\\d[\\d,]*)\\s*帧"","	
COPY_77cf47ad85dc	App/Home/ScanRecord.swift	1844	source_literal	needs_translation	"suffix: "" 帧"""	
COPY_de394fdfca1d	App/Home/ScanRecord.swift	1855	source_literal	needs_translation	"subtitle: ""预审核通过"","	
COPY_7dd89757ebfd	App/Home/ScanRecord.swift	1857	source_literal	needs_translation	"suffix: "" 帧"""	
COPY_6cf1aac536fd	App/Home/ScanRecord.swift	1862	source_literal	needs_translation	"subtitle: ""预审核通过"","	
COPY_0682e017414f	App/Home/ScanRecord.swift	1863	source_literal	needs_translation	"pattern: ""预审核通过\\s*(\\d[\\d,]*)\\s*帧"","	
COPY_2de204ffe1c4	App/Home/ScanRecord.swift	1865	source_literal	needs_translation	"suffix: "" 帧"""	
COPY_72ffc02af3ae	App/Home/ScanRecord.swift	1874	source_literal	needs_translation	"subtitle: ""做 COLMAP 的帧"","	
COPY_92a26864e374	App/Home/ScanRecord.swift	1876	source_literal	needs_translation	"suffix: "" 帧"""	
COPY_a6df57f4d3e1	App/Home/ScanRecord.swift	1889	source_literal	needs_translation	"subtitle: ""当前匹配块"","	
COPY_f8154fecaa4e	App/Home/ScanRecord.swift	1904	source_literal	needs_translation	"subtitle: ""本块已运行"""	
COPY_cb53c8fd8976	App/Home/ScanRecord.swift	1914	source_literal	needs_translation	"subtitle: ""训练步数"","	
COPY_de7eb5f806af	App/Home/ScanRecord.swift	1915	source_literal	needs_translation	"pattern: ""(?:高斯优化步数|训练步数)\\s*((?:\\d[\\d,]*)\\s*/\\s*(?:\\d[\\d,]*))"","	
COPY_dddb66700bf8	App/Home/ScanRecord.swift	1923	source_literal	needs_translation	"subtitle: ""导出渲染"","	
COPY_4c53275ec70f	App/Home/ScanRecord.swift	1924	source_literal	needs_translation	"pattern: ""((?:\\d[\\d,]*)\\s*/\\s*(?:\\d[\\d,]*))\\s*(?:次|帧)?渲染"","	
COPY_110f16299a04	App/Home/ScanRecord.swift	1932	source_literal	needs_translation	"subtitle: ""已匹配视角组"","	
COPY_6a71418b736e	App/Home/ScanRecord.swift	1933	source_literal	needs_translation	"pattern: ""((?:\\d[\\d,]*)\\s*/\\s*(?:\\d[\\d,]*))\\s*组(?:相邻)?视角已匹配"","	
COPY_da333e320a62	App/Home/ScanRecord.swift	1938	source_literal	needs_translation	"subtitle: ""已注册相机"","	
COPY_af66a65c254f	App/Home/ScanRecord.swift	1939	source_literal	needs_translation	"pattern: ""((?:\\d[\\d,]*)\\s*/\\s*(?:\\d[\\d,]*))\\s*张图已注册到稀疏模型"","	
COPY_39a23abb082c	App/Home/ScanRecord.swift	1959	source_literal	needs_translation	"subtitle: ""训练阶段进度"""	
COPY_ed2ff1c88edb	App/Home/ScanRecord.swift	1970	source_literal	needs_translation	"subtitle: ""当前工作计数"""	
COPY_bc3ce98b1f85	App/Home/ScanRecord.swift	2006	source_literal	needs_translation	"subtitle: ""已注册相机"","	
COPY_542787a6d177	App/Home/ScanRecord.swift	2009	source_literal	needs_translation	"unit: ""张图"""	
COPY_69a9ff1f0859	App/Home/ScanRecord.swift	2021	source_literal	needs_translation	"subtitle: ""已提特征"","	
COPY_556c380e5e4f	App/Home/ScanRecord.swift	2029	source_literal	needs_translation	"subtitle: ""已匹配视角组"","	
COPY_ce2ffea592cc	App/Home/ScanRecord.swift	2037	source_literal	needs_translation	"subtitle: ""已注册相机"","	
COPY_de182bc0bca5	App/Home/ScanRecord.swift	2045	source_literal	needs_translation	"subtitle: ""预处理阶段"","	
COPY_cf931bedb77b	App/Home/ScanRecord.swift	2053	source_literal	needs_translation	"subtitle: ""训练步数"","	
COPY_b50002b1b475	App/Home/ScanRecord.swift	2062	source_literal	needs_translation	"subtitle: ""训练步数"","	
COPY_ee7c907c87ff	App/Home/ScanRecord.swift	2071	source_literal	needs_translation	"subtitle: ""预处理阶段"","	
COPY_b32ef0cc0808	App/Home/ScanRecord.swift	2081	source_literal	needs_translation	"subtitle: ""导出渲染"","	
COPY_734f6e623550	App/Home/ScanRecord.swift	2095	source_literal	needs_translation	"return ""刚刚更新"""	
COPY_75c405148bbe	App/Home/ScanRecord.swift	2097	source_literal	needs_translation	"return ""\(seconds) 秒前更新"""	
COPY_d8f2d9c83a0d	App/Home/ScanRecord.swift	2099	source_literal	needs_translation	"return ""\(max(1, seconds / 60)) 分钟前更新"""	
COPY_b0d2e070b6b2	App/Home/ScanRecord.swift	2101	source_literal	needs_translation	"return ""\(max(1, seconds / 3600)) 小时前更新"""	
COPY_bb1d81255806	App/Home/ScanRecord.swift	2142	source_literal	needs_translation	"return normalizedStatusMessage == ""已从本地恢复作品"""	
COPY_15a4a12be2fb	App/Home/ScanRecord.swift	2143	source_literal	needs_translation	"|| normalizedStatusMessage == ""已从本地恢复历史素材"""	
COPY_3aaf27791592	App/Home/ScanRecord.swift	2162	source_literal	needs_translation	"return ""本地处理已完成"""	
COPY_0e94f8fdd865	App/Home/ScanRecord.swift	2164	source_literal	needs_translation	"return ""本地处理失败了"""	
COPY_b8217309247b	App/Home/ScanRecord.swift	2166	source_literal	needs_translation	"return ""本地处理已取消"""	
COPY_83ff8c7deff5	App/Home/ScanRecord.swift	2168	source_literal	needs_translation	"return localPreviewPhase?.title ?? ""正在生成本地结果"""	
COPY_33d9016997e2	App/Home/ScanRecord.swift	2176	source_literal	needs_translation	"return ""正在确认上传"""	
COPY_d3c6adf61dfc	App/Home/ScanRecord.swift	2184	source_literal	needs_translation	"return ""正在上传视频"""	
COPY_114645422882	App/Home/ScanRecord.swift	2186	source_literal	needs_translation	"return ""上传已中断"""	
COPY_81b7a5db7fb2	App/Home/ScanRecord.swift	2188	source_literal	needs_translation	"return ""正在创建任务"""	
COPY_80cd90330695	App/Home/ScanRecord.swift	2190	source_literal	needs_translation	"return ""对象存储已收到视频"""	
COPY_c9aedd97a0f6	App/Home/ScanRecord.swift	2192	source_literal	needs_translation	"return ""上传完成，正在等待调度"""	
COPY_ea4ffabc4bff	App/Home/ScanRecord.swift	2197	source_literal	needs_translation	"return ""正在上传视频"""	
COPY_2c9886e8090e	App/Home/ScanRecord.swift	2200	source_literal	needs_translation	"return ""预处理完成，正在等待 GPU"""	
COPY_918fc431f9ac	App/Home/ScanRecord.swift	2202	source_literal	needs_translation	"return ""上传完成，正在等待 GPU 接手"""	
COPY_a10d8901bead	App/Home/ScanRecord.swift	2212	source_literal	needs_translation	"return ""结果已回到手机"""	
COPY_c09598e6137d	App/Home/ScanRecord.swift	2214	source_literal	needs_translation	"return ""这次任务已取消"""	
COPY_e99845c95ef6	App/Home/ScanRecord.swift	2216	source_literal	needs_translation	"return ""这次任务失败了"""	
COPY_4d3c5f992c68	App/Home/ScanRecord.swift	2266	source_literal	needs_translation	"primaryMetric.subtitle != ""当前工作计数"" {"	
COPY_aaac9b06420e	App/Home/ScanRecord.swift	2279	source_literal	needs_translation	"return ""已处理 \(value) \(unit)"""	
COPY_366b7c4497aa	App/Home/ScanRecord.swift	2281	source_literal	needs_translation	"return ""已处理 \(value)"""	
COPY_e1aa8341c256	App/Home/ScanRecord.swift	2361	source_literal	needs_translation	"let overall = workflowOverallPercentText.map { ""总链路 \($0)"" } ?? ""总链路处理中"""	
COPY_e1aa8341c256	App/Home/ScanRecord.swift	2361	source_literal	needs_translation	"let overall = workflowOverallPercentText.map { ""总链路 \($0)"" } ?? ""总链路处理中"""	
COPY_a5f8234148a4	App/Home/ScanRecord.swift	2380	source_literal	needs_translation	"return estimatedRemainingMinutes == 0 ? ""不到 1 分钟"" : ""约 \(estimatedRemainingMinutes) 分钟"""	
COPY_a5f8234148a4	App/Home/ScanRecord.swift	2380	source_literal	needs_translation	"return estimatedRemainingMinutes == 0 ? ""不到 1 分钟"" : ""约 \(estimatedRemainingMinutes) 分钟"""	
COPY_4aaadaee7170	App/Home/ScanRecord.swift	2388	source_literal	needs_translation	"return estimatedRemainingMinutes == 0 ? ""不到 1 分钟"" : ""\(estimatedRemainingMinutes) 分钟"""	
COPY_4aaadaee7170	App/Home/ScanRecord.swift	2388	source_literal	needs_translation	"return estimatedRemainingMinutes == 0 ? ""不到 1 分钟"" : ""\(estimatedRemainingMinutes) 分钟"""	
COPY_fa0055265d09	App/Home/ScanRecord.swift	2403	source_literal	needs_translation	"return ""所有分片已发送，正在等待服务器确认并完成合并。"""	
COPY_08e951aebbb7	App/Home/ScanRecord.swift	2531	source_literal	needs_translation	"return ""正在整理拍摄素材"""	
COPY_86573e49b6ba	App/Home/ScanRecord.swift	2533	source_literal	needs_translation	"return ""正在上传到对象存储"""	
COPY_4d33abbdd98e	App/Home/ScanRecord.swift	2535	source_literal	needs_translation	"return ""后台已接收任务，正在等待 GPU"""	
COPY_c43dff3b14da	App/Home/ScanRecord.swift	2537	source_literal	needs_translation	"return ""远端正在预处理并准备重建"""	
COPY_44a1413c4492	App/Home/ScanRecord.swift	2539	source_literal	needs_translation	"return ""远端正在训练 3D 模型"""	
COPY_8d5bcf41b6d4	App/Home/ScanRecord.swift	2541	source_literal	needs_translation	"return ""正在导出并打包 3DGS"""	
COPY_8d5105903220	App/Home/ScanRecord.swift	2543	source_literal	needs_translation	"return ""正在回传 3DGS 到手机"""	
COPY_41e6b92c0642	App/Home/ScanRecord.swift	2545	source_literal	needs_translation	"return ""远端不可用，正在切到本地处理"""	
COPY_2078ab59e0e8	App/Home/ScanRecord.swift	2547	source_literal	needs_translation	"return ""作品已生成，可交互查看"""	
COPY_76527f8459a9	App/Home/ScanRecord.swift	2549	source_literal	needs_translation	"return ""你已取消这次远端任务"""	
COPY_f0e35feb9a65	App/Home/ScanRecord.swift	2551	source_literal	needs_translation	"return ""这次生成失败了"""	
COPY_6b84625894bd	App/Home/ScanRecord.swift	2568	source_literal	needs_translation	"/// Default name: ""扫描 YYYY-MM-DD HH:mm"""	
COPY_a3f5f9b2aa75	App/Home/ScanRecord.swift	2572	source_literal	needs_translation	"return ""扫描 \(formatter.string(from: date))"""	
COPY_cae67f482478	App/Home/ScanRecord.swift	2779	source_literal	needs_translation	"if source.contains(""组视角"") {"	
COPY_1fa8147f13ae	App/Home/ScanRecord.swift	2780	source_literal	needs_translation	"return ""组视角"""	
COPY_6da9867f829c	App/Home/ScanRecord.swift	2782	source_literal	needs_translation	"if source.contains(""张图"") {"	
COPY_b29d0edc6484	App/Home/ScanRecord.swift	2783	source_literal	needs_translation	"return ""张图"""	
COPY_abd649fc0815	App/Home/ScanRecord.swift	2785	source_literal	needs_translation	"if source.contains(""帧"") {"	
COPY_4d98cd68f1cd	App/Home/ScanRecord.swift	2786	source_literal	needs_translation	"return ""帧"""	
COPY_b7d722a42fa9	App/Home/ScanRecord.swift	2788	source_literal	needs_translation	"if source.contains(""步"") {"	
COPY_4b68a5fbbb08	App/Home/ScanRecord.swift	2789	source_literal	needs_translation	"return ""步"""	
COPY_ef2da8202a3b	App/Home/ScanRecord.swift	2946	source_literal	needs_translation	"return ""等待开始"""	
COPY_f2244a87a0a2	App/Home/ScanRecord.swift	2956	source_literal	needs_translation	"return ""进行中"""	
COPY_3775e8622cea	App/Home/ScanRecord.swift	2961	source_literal	needs_translation	"return ""等待开始"""	
COPY_78c87cdf3204	App/Home/ScanRecord.swift	2963	source_literal	needs_translation	"return ""已完成"""	
COPY_47b12df5fbbd	App/Home/ScanRecord.swift	2973	source_literal	needs_translation	"return currentStepProgressPercentText ?? ""整理中"""	
COPY_3ee9ee0a5d8b	App/Home/ScanRecord.swift	2976	source_literal	needs_translation	"return ""确认中"""	
COPY_93b37266892c	App/Home/ScanRecord.swift	2984	source_literal	needs_translation	"return ""上传中"""	
COPY_8d6ded0d9a86	App/Home/ScanRecord.swift	2995	source_literal	needs_translation	"return ""识别中 · \(percentText)"""	
COPY_38e8cd35152d	App/Home/ScanRecord.swift	2997	source_literal	needs_translation	"return ""识别中"""	
COPY_f62d1e6b8ec5	App/Home/ScanRecord.swift	3007	source_literal	needs_translation	"return ""\(Self.countString(Double(extractedFrames))) 帧"""	
COPY_ddb0d995d806	App/Home/ScanRecord.swift	3010	source_literal	needs_translation	"return ""\(Self.countString(Double(acceptedLiveFrames))) 帧"""	
COPY_0512311bdfc5	App/Home/ScanRecord.swift	3015	source_literal	needs_translation	"return overlapPreprocessingTitle ?? ""处理中"""	
COPY_b15a904dfaec	App/Home/ScanRecord.swift	3041	source_literal	needs_translation	"return ""进行中"""	
COPY_f87ed4b615dd	App/Home/ScanRecord.swift	3070	source_literal	needs_translation	"return ""\(detail) · 已完成 \(localPreparationProgressPercent)%"""	
COPY_9f30880b8368	App/Home/ScanRecord.swift	3075	source_literal	needs_translation	"return ""当前上传速度 \(uploadSpeedText)"""	
COPY_77a04836c9c1	App/Home/ScanRecord.swift	3077	source_literal	needs_translation	"return isUploadFinalizing ? ""所有分片已发出，正在等待服务器确认。"" : ""手机正在把视频直接发到对象存储。"""	
COPY_77a04836c9c1	App/Home/ScanRecord.swift	3077	source_literal	needs_translation	"return isUploadFinalizing ? ""所有分片已发出，正在等待服务器确认。"" : ""手机正在把视频直接发到对象存储。"""	
COPY_48f719f546ba	App/Home/ScanRecord.swift	3082	source_literal	needs_translation	"return ""\(metricText) · \(overlapPreprocessingTitle) · 等待首批可解码帧"""	
COPY_e93b968be516	App/Home/ScanRecord.swift	3084	source_literal	needs_translation	"return ""\(metricText) · 等待首批可解码帧"""	
COPY_73f3743a9fbb	App/Home/ScanRecord.swift	3087	source_literal	needs_translation	"return ""\(overlapPreprocessingTitle) · 等待首批可解码帧"""	
COPY_3a064f0e558a	App/Home/ScanRecord.swift	3089	source_literal	needs_translation	"return ""正在识别视频头，等待首批可解码帧。"""	
COPY_5192422644d3	App/Home/ScanRecord.swift	3104	source_literal	needs_translation	"return ""\(displayStepMetricsText) · 已完成 \(percentText)"""	
COPY_5560c1a4d3fd	App/Home/ScanRecord.swift	3110	source_literal	needs_translation	"return ""已完成 \(percentText) · \(trainActivityTitle)"""	
COPY_55372431d7e3	App/Home/ScanRecord.swift	3116	source_literal	needs_translation	"return ""\(returnDisplayMetricsText) · 已完成 \(percentText)"""	
COPY_724fdb280e17	App/Home/ScanRecord.swift	3122	source_literal	needs_translation	"return ""已完成 \(percentText) · \(returnActivityTitle)"""	
COPY_606fe5dc8ecd	App/Home/ScanRecord.swift	3238	source_literal	needs_translation	"return ""已可见 \(visibleChunkCount)/\(totalChunks) 分片"""	
COPY_6271275a5d63	App/Home/ScanRecord.swift	3244	source_literal	needs_translation	"return ""已可见 \(Self.byteString(Int64(visibleBytes))) / \(Self.byteString(totalBytes))"""	
COPY_b0a1a3df81b8	App/Home/ScanRecord.swift	3250	source_literal	needs_translation	"return ""已上传 \(Self.byteString(uploadedBytes)) / \(Self.byteString(totalBytes))"""	
COPY_dcac49192c6a	App/Home/ScanRecord.swift	3560	source_literal	needs_translation	"return ""\(clamped) 秒"""	
COPY_8098defcf1ca	App/Home/ScanRecord.swift	3565	source_literal	needs_translation	"return ""\(minutes) 分钟"""	
COPY_825b0b81097c	App/Home/ScanRecord.swift	3567	source_literal	needs_translation	"return ""\(minutes) 分 \(remainingSeconds) 秒"""	
COPY_4c8636e5cc89	App/Home/ScanRecord.swift	3616	source_literal	needs_translation	"return ""检查原视频"""	
COPY_f7127d49515d	App/Home/ScanRecord.swift	3618	source_literal	needs_translation	"return ""重封装流式容器"""	
COPY_d447369f6467	App/Home/ScanRecord.swift	3620	source_literal	needs_translation	"return ""校验整理结果"""	
COPY_4b659b774757	App/Home/ScanRecord.swift	3622	source_literal	needs_translation	"return ""整理已完成"""	
COPY_3963d2233ff7	App/Home/ScanRecord.swift	3624	source_literal	needs_translation	"return ""上传字节进度"""	
COPY_591340460745	App/Home/ScanRecord.swift	3626	source_literal	needs_translation	"return ""上传字节进度"""	
COPY_61d79d5933e6	App/Home/ScanRecord.swift	3628	source_literal	needs_translation	"return ""上传已中断"""	
COPY_445c9eccd972	App/Home/ScanRecord.swift	3630	source_literal	needs_translation	"return ""上传收口确认"""	
COPY_1b56ca5823f3	App/Home/ScanRecord.swift	3632	source_literal	needs_translation	"return ""任务已创建"""	
COPY_c64b65528c02	App/Home/ScanRecord.swift	3634	source_literal	needs_translation	"return ""对象存储已可见"""	
COPY_e717591eec74	App/Home/ScanRecord.swift	3636	source_literal	needs_translation	"return ""控制平面已确认上传"""	
COPY_d118b2de39bb	App/Home/ScanRecord.swift	3638	source_literal	needs_translation	"return ""上传已完成"""	
COPY_53f71fd256c9	App/Home/ScanRecord.swift	3640	source_literal	needs_translation	"return ""worker 已接单"""	
COPY_4a65dd41ab3d	App/Home/ScanRecord.swift	3642	source_literal	needs_translation	"return ""worker 已接单并流式接收"""	
